city,area,name,phone,address,meal,time,lat,lon
台北市,大安區,札幌炎神拉麵台灣店,02-2775-2783,台北市大安區光復南路280巷49號,"炎之味噌拉麵,海薰炎之潮拉麵",11:30-15:30 17:30-22:30,25.0398181,121.5551172
台北市,大安區,Mee's cafe,02-2751-1615,台北市大安區光復南路290巷1號,"舒芙蕾焗飯,栗子熱蛋糕,卡士達舒芙蕾",11:00-22:00, NA, NA
台北市,大安區,Playhouse 家傢酒,02-2776-6962,台北市大安區光復南路308巷49號,"生命之水(伏特加),炸蝦愛喝酒,紫蘇酒味噌雞肉串,炙燒威士忌小卷,清酒牛肉麵",10:00-03:00, NA, NA
台北市,大安區,黑潮市集-花甲蟹鍋,02-2708-3080,台北市大安區光復南路692巷6號,花甲螃蟹鍋,18:00-24:00, NA, NA
台北市,大安區,?鐵板燒,02-2703-2296,台北市大安區安和路一段102巷2號,"現煎野生明蝦,肋眼眉牛排,香煎比內土雞",11:30-14:30 17:30-22:30, NA, NA
台北市,大安區,Jamling cafe,02-2701-2030,台北市大安區安和路一段127巷29弄15號,"大阪燒鬆餅,芒果鬆餅,日式抹茶",12:00-21:00 假日 10:00-20:00, NA, NA
台北市,大安區,C25度咖啡館,02-2781-8909,台北市大安區安和路一段21巷23號,下午茶,11:00-24:00, NA, NA
台北市,大安區,Papabuble西班牙手工糖果,02-8773-0955,台北市大安區安和路一段49巷15號,西班牙手工糖果,11:00-21:30 日11:00-20:00 週一公休,25.0385657,121.5521697
台北市,大安區,晃士家日本豬排專賣店,02-2775-1063,台北市大安區安和路一段55號,日式豬排,11:30-14:30 15:30-21:30, NA, NA
台北市,大安區,boitedebijou珠寶盒法式點心坊,02-3322-2461,台北市大安區安和路二段209巷10號1F,"法式軟糖,法式招牌甜點",10:00-21:00, NA, NA
台北市,大安區,Plato碟子餐廳,02-2707-3121,台北市大安區安和路二段29號,"松露磨菇餃,西班牙燉牛肚,匈牙利烤雞串",17:30-24:00, NA, NA
台北市,大安區,狸小路居酒屋,02-8732-8555,台北市大安區安和路二段93號,"日式居酒屋,米茄牛,胡麻鰻魚薄片",18:00-01：00 週末至02：00, NA, NA
台北市,大安區,老宋記真善美牛肉麵,02-2377-8866,台北市大安區安居街47號,"紅燒牛肉麵(拉麵),牛肉乾拌麵(家常麵),鴨血牛肉湯,牛腱切盤,雪菜百頁麵",11:00-14:30 17:00-21:00 週一公休, NA, NA
台北市,大安區,永和專業滷味,,台北市大安區安居街8巷 口,限量超好吃冷滷味,17:30-賣完為止,25.0214408,121.5547884
台北市,大安區,安東街彰化肉圓,02-2752-1428,台北市大安區安東街35巷4號之1,"彰化肉圓,魚丸湯",15:30-賣完為止, NA, NA
台北市,大安區,胖子小吃部,02-2772-6920,台北市大安區安東街50-6號,"麻油腰花,醬油客家魚,蒜苗臘肉,苦瓜雞湯",11:00-02:00, NA, NA
台北市,大安區,可東義式甜筒披薩,02-2368-9776,台北市大安區和平東路一段162號,甜筒披薩,11:00-22:00, NA, NA
台北市,大安區,溫州街蘿蔔絲餅達人 (100大美食),02-2369-5649,台北市大安區和平東路一段186-1號,蘿蔔絲餅,07:00-20:00 週日公休, NA, NA
台北市,大安區,張媽媽牛肉麵,02-2366-1125,台北市大安區和平東路一段18號,"牛肉麵,清燉牛腩,小菜",11:00-21:00, NA, NA
台北市,大安區,找餐店,02-2755-0567,台北市大安區和平東路三段1巷6-3號,"歐丁起士法式,培根薯泥三明治,德式香腸蛋餅捲(限量)",08:00-14:00 週日隔週休, NA, NA
台北市,大安區,和風鮮之屋,02-2752-4339,台北市大安區延吉街121號,"日本料理,海鮮蓋飯",11:30-14:00 17:30-21:00 週一公休,25.042733,121.5542224
台北市,大安區,騷豆花caf?,02-8771-8901,台北市大安區延吉街131巷26號,"芒果,西瓜,豆花",12:00-22:00(賣完為止), NA, NA
台北市,大安區,老媽精緻火鍋,02-8772-4775,台北市大安區延吉街131巷27號,"無米粥鍋,九宮格麻辣鍋,川味麻辣鍋,骰子無骨牛小排,手工麻辣拌麵",17:30-02:00 週日公休, NA, NA
台北市,大安區,阿婆甜不辣,02-2731-4488,台北市大安區延吉街131巷41號,甜不辣,11:30-22:00, NA, NA
台北市,大安區,紅九九個人麻辣火鍋,02-2772-3938,台北市大安區延吉街131巷7號,"滷水拼盤,滷水蜀川燙套餐,手工魚餃,和風蔬菜鍋套餐,松阪豬,多利魚片,手工蛋餃",11:30-01:00, NA, NA
台北市,大安區,佃權,02-8771-8272,台北市大安區延吉街136號,"關東煮,黑輪",19:00-02:00, NA, NA
台北市,大安區,築地鮮魚,02-2721-8915,台北市大安區延吉街137巷29號,"豪華海鮮丼,唐揚雞腿定食,築地丼",11:00-14:00 17:30-21:00 假日 11:00-14:30 17:00-21:00, NA, NA
台北市,大安區,巴克斯韭菜盒子,02-2711-9925,台北市大安區延吉街137巷30號1樓,"韭菜盒子,綜合蛋餅",07:00-13:00 14:30-19:30 週日公休,25.0418977,121.5554489
台北市,大安區,ALOHAS 野草餐廳,02-8771-5430,台北市大安區延吉街138巷3號,"海鮮燉飯,威靈頓牛排,托斯卡尼豬肋排",11:30-21:30, NA, NA
台北市,大安區,先進海產,02-2578-4397,台北市大安區延吉街23巷5號,"煎炸豬肝,炸蚵嗲,酥炸花枝,清蒸魚",17:30-01:30 每月第1、3週一公休, NA, NA
台北市,大安區,樂。野食,02-2752-3180,台北市大安區忠孝東路三段217巷2弄16號,"義式香料雞腿,海鮮四重奏義大利麵,綜合野菇歐姆蛋,紫芋濃湯",10:00-21:00, NA, NA
台北市,大安區,鮮納肚生猛海鮮,02-2711-8411,台北市大安區忠孝東路四段101巷10號,"粄條蒸蝦,山藥明太燒,水煮牛肉,香煎豬肝,綜合生魚片",16:00-02:00, NA, NA
台北市,大安區,一品活蝦,0982-279123,台北市大安區忠孝東路四段101巷27號,"檸檬蝦,招牌胡椒蝦,燒酒雞",18:00-04:00, NA, NA
台北市,大安區,跳舞香水,02-2752-1552,台北市大安區忠孝東路四段104號2F之1,"野宴風情,隨性創作法式甜點",11:30-22:00, NA, NA
台北市,大安區,白鬍子冰淇淋,02-2711-0286,台北市大安區忠孝東路四段205巷29弄8號,"威士忌蜂蜜冰淇淋,玫瑰鹽黑糖冰淇淋",15:00-22:00 五 15:00-22:30 六 14:00-22:30 日 14:00-22:00,25.0430448,121.5522574
台北市,大安區,DAZZLING CAF? 蜜糖土司專賣店,02-8773-9238,台北市大安區忠孝東路四段205巷7弄11號,"蜜糖吐司,榛果巧克力蜜糖吐司",11:00-23:00 假日營業到24:00, NA, NA
台北市,大安區,麵屋武藏-虎嘯,02-8771-9222,台北市大安區忠孝東路四段216巷11弄4號,"虎嘯沾麵,虎嘯拉麵",11:30-22:00, NA, NA
台北市,大安區,杏桃鬆餅屋,02-2771-2977,台北市大安區忠孝東路四段216巷19弄16號,"招牌杏桃鬆餅,抹茶拿鐵,帕瑪森火腿奶油起司鬆餅,舒芙蕾厚鬆餅,夏威夷果仁厚鬆餅",日至四11:00-22:00 五六 11:00-23:00, NA, NA
台北市,大安區,非常好吃蔥抓餅,0978-761182,台北市大安區忠孝東路四段216巷19弄2號,"牛肉起士抓餅加蛋,泡菜羊肉抓餅加蛋",11:00-20:00, NA, NA
台北市,大安區,川妹子,02-2721-6950,台北市大安區忠孝東路四段216巷19弄6號,"剁椒魚飯,口水雞",11:40-14:00 17:20-22:00, NA, NA
台北市,大安區,火之舞蓁品燒,02-8773-7899,台北市大安區忠孝東路四段216巷19弄7號,"美澳和牛,橫隔膜(限量),北海道帆立貝,牛腩燒烤",17:00-24:00 假日 12:00-24:00, NA, NA
台北市,大安區,宗記豬血糕,,台北市大安區忠孝東路四段216巷22號 前,豬血糕,16:00-21:00 賣完為止,25.0402029,121.5527968
台北市,大安區,牛爸爸牛肉麵,02-2778-3075,台北市大安區忠孝東路四段216巷27弄16號,3000塊牛肉麵,11:00-21:00, NA, NA
台北市,大安區,Yogurt me,02-8771-4210,台北市大安區忠孝東路四段216巷27弄4號,健康優格霜淇淋,11:30-21:30, NA, NA
台北市,大安區,KiKiThai,02-8773-5558,台北市大安區忠孝東路四段216巷27弄5號1樓,泰國料理,一至六11:30-15:00 17:00-23:00 週日11:30-15:00 17:00-22:00, NA, NA
台北市,大安區,HoWINE & CAF?,02-8771-3056,台北市大安區忠孝東路四段216巷32弄13號1樓,品酒小點心,11:00-23:00 五六至24:00 日至19:00, NA, NA
台北市,大安區,HANA CAF? TEA ZAKKA,02-2711-0933,台北市大安區忠孝東路四段216巷33弄14號,"下午茶,水果鬆餅,玫瑰籽茶",12:00-22:00 假日11:00-22:00, NA, NA
台北市,大安區,北門鳳李冰,02-2711-8862,台北市大安區忠孝東路四段216巷33弄9號,"鳳李冰,李鹹鳳梨冰,芋頭花生冰,荔枝冰",12:00-21:30 週日12:00-21:00, NA, NA
台北市,大安區,東區粉圓,02-2777-2057,台北市大安區忠孝東路四段216巷38號,粉圓,11:00-23:30,25.0396087,121.5528033
台北市,大安區,La Quiche澄樂咖啡,02-2773-2838,台北市大安區忠孝東路四段216巷40弄18號,"招牌培根鹹派,鳳梨雞肉鹹派,咖哩海鮮鹹派,煙燻香腸鹹派",11:30-14:30 18:00-21:00 週一公休, NA, NA
台北市,大安區,均合素食,02-2752-3687,台北市大安區忠孝東路四段216巷40弄2號,"包子,饅頭,雪菜包,香菇脆筍包五穀雜糧饅頭",08:00-21:00, NA, NA
台北市,大安區,八色韓式烤肉,02-8773-9050,台北市大安區忠孝東路四段223巷10弄3號,"八色烤肉,韓式拌麵,蛋?",11:30-24:00, NA, NA
台北市,大安區,酒鬼與鐵鍋,02-2752-3151,台北市大安區忠孝東路四段223巷10弄7號,"紅酒燉牛頰肉,番紅花海鮮烘蛋,鵝肝松露鐵鍋飯",11:30-23:00 五六 11:30-00:30, NA, NA
台北市,大安區,黃OPPA 韓系花美男烤肉店,02-2778-8626,台北市大安區忠孝東路四段223巷57號,"牛小排,五花肉",17:30-02:00, NA, NA
台北市,大安區,吐司利亞,02-2365-3051,台北市大安區忠孝東路四段248巷2號,"懶人早午餐--吐司利亞,醃燻香腸,煙燻鮭魚三明治",11:00-23:00 五六11:00-24:00, NA, NA
台北市,大安區,四川吳抄手,02-2788-9637,台北市大安區忠孝東路四段250-3號,宅配麻辣鍋,11:30-14:30 17:30-22:00, NA, NA
台北市,大安區,Burger Ray,02-8771-5811,台北市大安區忠孝東路四段250-4號,"超豪華心臟病漢堡,南洋豬肉堡,招牌漢堡",日至四 11:00-21:00 五六 11:00-23:00,25.0411784,121.5543688
台北市,大安區,疆毒串烤,0912-337856,台北市大安區忠孝東路四段26巷31號,"新疆烤羊肉串,烤肉王子麵,串烤蔬菜",17:30-01:00, NA, NA
台北市,大安區,ICE MONSTER (原永康冰館),02-8771-3263,台北市大安區忠孝東路四段297號,"愛情冰棒,新鮮草莓棉花甜,珍珠奶茶棉花甜,變態咖啡棉花甜,超級芒果冰,珍珠奶茶冰",10:30-23:30, NA, NA
台北市,大安區,巴黎妃苨爾,02-2701-2810,台北市大安區忠孝東路四段302號旁 (國父紀念館捷運站2號出口側面),"馬卡龍(蔓越莓口味),脆糖焦糖布蕾,紅酒凍",日至四 12:00-19:00 五六 12:00-20:00 週一公休, NA, NA
台北市,大安區,紫琳蒸餃館,02-2752-0962,台北市大安區忠孝東路四段87號B1(頂好名店城),"鮮肉蒸餃,花素蒸餃,大餅捲,牛肉羊肉湯",11:00-21:00, NA, NA
台北市,大安區,美景川味小吃,02-2781-9004,台北市大安區忠孝東路四段97號(頂好名店城)B1,"小S跟邰智源背書紅油抄手,擔擔麵,紅燒排骨飯",12:00~21:00 週日及週一公休, NA, NA
台北市,大安區,杭州小籠湯包,02-23931757,台北市大安區杭州南路二段17號,"角瓜蝦仁湯包,小籠湯包,芋泥南瓜糕",11:00-22:00 五六 11:00-23:00, NA, NA
台北市,大安區,盛園,02-2397-3522,台北市大安區杭州南路二段25巷1號,絲瓜湯包,11:00-14:30 16:00-21:30,25.0338094,121.5238501
台北市,大安區,半畝園,02-2700-5326,台北市大安區東豐街33號,牛肉餡餅,11:00-14:00 17:00-20:30, NA, NA
台北市,大安區,DIARY,02-2706-3553,台北市大安區東豐街53號,"辣巧克力雞翅,炸岩石海鮮總匯,提拉米蘇特調酒,皇室御用王冠羊排",15:30-01:30, NA, NA
台北市,大安區,美心包子店,02-8732-1027,台北市大安區臥龍街151巷78號,"豆腐包,泡菜包,肉包",14:30-21:30 週日公休, NA, NA
台北市,大安區,政江號,02-2395-2109,台北市大安區金山南路二段109號,"八寶冰,芝麻湯圓,甜不辣,酒釀花生湯圓,鮮肉湯圓",11:00-20:00 週日公休, NA, NA
台北市,大安區,不一樣饅頭,02-2391-7829,台北市大安區金山南路二段149號,"白饅頭,鹹花捲",10:00-20:00 週日公休, NA, NA
台北市,大安區,銀翼餐廳,02-2341-7799,台北市大安區金山南路二段18號2樓,"肴元寶,風雞,肴肉,文思豆腐,鍋巴蝦仁",10:00-14:00 17:00-21:00, NA, NA
台北市,大安區,東門餃子館,02-2341-1685,台北市大安區金山南路二段31巷37號,"噴汁水餃,爆漿鍋貼,蔥油餅",平日11:00-14:30 17:00-21:00 假日11:00-15:00 11:00-21:00, NA, NA
台北市,大安區,幸福可可手工巧克力工坊,02-3393-6066,台北市大安區金華街120-1號,"榛心,大拇哥,相框巧克力,照片棒棒糖",10:00-22:00,25.030017,121.527182
台北市,大安區,鑫華茶餐廳,02-2391-2022,台北市大安區金華街126-1號,"港式炒麵,乾炒牛河,鹹魚雞粒炒飯,港式煲老火湯,鮮油菠蘿包,咖哩牛腩煲,蘿蔔糕,煎腸粉,水煮牛肉,鹹魚煎餅,焗中蝦",11:00-22:00, NA, NA
台北市,大安區,咖哩屋,02-2341-1371,台北市大安區金華街199巷1弄4號,"南瓜排骨,海鮮咖哩椰子飯,豆餅",11:00-14:30 16:30-20:00, NA, NA
台北市,大安區,韓記老虎麵,02-2391-3483,台北市大安區金華街203號,"香辣老虎麵,滷味",11:30-14:30 17:30-21:00, NA, NA
台北市,大安區,和茗甘味處,02-2351-8802,台北市大安區金華街221號1樓,"抹茶和風聖代,和風千層派",一至四13:00-21:00 五至日13:00-22:00, NA, NA
台北市,大安區,在欉紅點心舖,02-2351-7758,台北市大安區金華街243巷1號 (咖啡小自由店內),"法式司康,檸檬塔,焦糖蘋果塔,芭樂巧克力塔",13:00-23:00 週日13:00-18:00, NA, NA
台北市,大安區,學校咖啡館EcoleCafe,,台北市大安區青田街一巷6號,咖啡,一至四13:00-23:00 五13:00-01:00 五11:00-01:00 五11:00-23:00, NA, NA
台北市,大安區,正記南京板鴨,02-2351-6412,台北市大安區信義路二段176號,南京板鴨,10:00-18:00 週日公休, NA, NA
台北市,大安區,韓鮮亭,02-2321-7947,台北市大安區信義路二段198巷4號,"泡菜捲肉,牛尾湯","11:30-14:00 17:00-21:30 第2,4週週一公休",25.033239,121.530257
台北市,大安區,微兜 Caf?,02-2395-1336,台北市大安區信義路二段198巷7之3號,"琴酒培根雞肉筆管麵,麻辣牛筋義大利麵,宜蘭家傳花生香菜瓦帕",11:30-21:30, NA, NA
台北市,大安區,克莉蒙汀,02-2706-7061,台北市大安區信義路四段149-1號,"瑞塔那,玄米豆漿,麵包布朗尼,黑櫻桃",10:30-21:30, NA, NA
台北市,大安區,小北方水餃館,02-2707-5024,台北市大安區信義路四段60之40號,"紅油抄手,加熱滷味,雲吞撈麵",24H, NA, NA
台北市,大安區,nake手工金蛋捲,0936-195850,台北市大安區信義路四段60之46號 (信維市場),手工蛋捲,11:00-22:00, NA, NA
台北市,大安區,四喜食品行,02-2707-2530,台北市大安區信義路四段60之46號2樓 (信維市場),"鮮肉蛋黃粽,豆沙粽,排骨粽",09:00-21:00, NA, NA
台北市,大安區,七十二牛肉麵,02-2752-5970,台北市大安區建國南路一段186號,"大骨牛肉麵,清燉牛肉麵,炒滷味",11:00-02:00（假日到21:00), NA, NA
台北市,大安區,貳兩燒烤,02-2709-5261,台北市大安區建國南路一段324號,吃到飽燒烤店,17:00-24:00 假日12:00-24:00, NA, NA
台北市,大安區,建國南路麵線,02-8772-5252,台北市大安區建國南路一段36號,"蚵仔麵線,臭豆腐",15:00-01:00 週日公休,25.0441248,121.5362382
台北市,大安區,醡醬麵大王,02-2776-0630,台北市大安區建國南路一段38號,"炸醬麵,燒肉飯,五花燒肉",-, NA, NA
台北市,大安區,Def的流浪早餐車,0912-203408,台北市大安區師大路 師大小公園較常出現,"羅勒雞歐姆蛋,醬爆豬三明治",平日07:00-10:30 假日10:00-14:00, NA, NA
台北市,大安區,永豐盛包子,02-2365-8619,台北市大安區師大路111號,"芋頭饅頭,包子",07:30-23:00, NA, NA
台北市,大安區,古風冰果室,02-2365-1134,台北市大安區師大路143號,"手工湯圓,三角湯圓,客家鮮肉鹹湯圓",11:30-14:30 18:00-21:30 週一公休, NA, NA
台北市,大安區,師大路生炒花枝羹,0935-624634,台北市大安區師大路39巷11號,生炒花枝羹,11:00-01:00, NA, NA
台北市,大安區,師園鹽酥雞,02-2363-3999,台北市大安區師大路39巷14號,蒜味鹽酥雞,15:00~24:00, NA, NA
台北市,大安區,北港豆花,0937-060211,台北市大安區師大路39巷15號,薏仁豆花,16:00-01:00, NA, NA
台北市,大安區,阿諾可麗餅,02-2369-5151,台北市大安區師大路39巷24號,"冰淇淋,可麗餅(香蕉花生,巧克力口味)",日至四11:00-01:00 五六11:00-02:00,25.0244869,121.529206
台北市,大安區,烏頂關東煮,02-2368-6659,台北市大安區師大路49巷3-1號,日式關東煮,17:00-23:00 週一公休, NA, NA
台北市,大安區,牛魔王牛排,02-3365-2635,台北市大安區師大路49巷8號,"牛排,雞腿排,豬排",11:30-14:30 17:00-22:30, NA, NA
台北市,大安區,Evans Burger 伊凡斯漢堡,02-2365-5022,台北市大安區師大路86巷1號1樓,三層巨無霸漢堡,11:00-23:00, NA, NA
台北市,大安區,My Sweetie Pie 師大店,02-3365-3448,台北市大安區師大路93巷3號,"魔鬼天使芭沙蛋糕,綠巨人起司蛋糕,草莓甜心派",平日 12:00-23:00 假日 11:00-23:00, NA, NA
台北市,大安區,中西美食餐廳,02-2369-9751,台北市大安區師大路93巷8號,英式早午餐,平日09:00-23:00 假日10:00-23:00, NA, NA
台北市,大安區,好好味港式菠蘿包,02-2368-8898,台北市大安區泰順街26巷51號,冰火波蘿油,14:00-24:00, NA, NA
台北市,大安區,極簡,02-2362-9734,台北市大安區泰順街2巷42號,貓咖啡館,12:00-02:00, NA, NA
台北市,大安區,Is Taiwan Is Chocolate,02-2366-1364,台北市大安區浦城街13巷9-3號,手工巧克力,11:00-22:30,25.024572,121.5274346
台北市,大安區,日楞咖啡,02-2363-6268,台北市大安區浦城街24-1號,"溫沙拉,日楞醬降吃",08:30-17:30 假日08:30-20:30, NA, NA
台北市,大安區,明月湯包,02-2736-7192,台北市大安區基隆路二段162之4號,小籠湯包,11:00-14:00 17:00-21:00 週一公休, NA, NA
台北市,大安區,珍味園海鮮小館,02-2735-9968,台北市大安區通化街171巷2號,"烤透抽,汆燙蝦,五味九孔,白鯧米粉",17:00-02:00, NA, NA
台北市,大安區,明月湯包,02-2733-8770,台北市大安區通化街171巷40號,"絲瓜湯包,燉雞湯,蜜芋頭",11:00-14:00 17:00-21:00 週一公休, NA, NA
台北市,大安區,南京七里香,02-2737-0284,台北市大安區通化街263號,"滷味,麻辣臭豆腐,魯肉飯",11:30-23:30, NA, NA
台北市,大安區,紅花香腸,02-2733-0987,台北市大安區通化街36之1號旁,烤香腸,16:00-01:00, NA, NA
台北市,大安區,鍾魷魚羹,0937-897793,台北市大安區通化街39巷50弄27號,魷魚羹,16:00-01:00, NA, NA
台北市,大安區,愛玉之夢遊仙草,02-2706-1257,台北市大安區通化街56號,"野生愛玉,自製仙草",12:00-03:00, NA, NA
台北市,大安區,老店頭意麵,02-2702-7823,台北市大安區通化街65號,"乾意麵,意麵,油豆腐",10:00-05:00,25.0303914,121.5543429
台北市,大安區,楊婆婆清燉牛肉麵,02-2733-2258,台北市大安區通化街67號,"牛肉丸,綜合麵,酢醬麵,滷菜",00:00-05:00, NA, NA
台北市,大安區,鹹水雞,,台北市大安區通化街73號1樓門口,鹹水雞,18:00-24:00, NA, NA
台北市,大安區,用力做三明治有限公司,02-23777723,台北市大安區通安街139號,"土石流三明治套餐,德式香腸懶人餅套餐",10:00-21:00 週一公休, NA, NA
台北市,大安區,WAYO 哇優韓國料理,02-2775-2872,台北市大安區復興南路一段107巷45號,"起司辣炒年糕,部隊鍋",17:00-21:30 假日 12:00-15:00 17:00-21:30 週一公休, NA, NA
台北市,大安區,烤頂雞,02-2778-3325,台北市大安區復興南路一段107巷5弄6號1樓,"BBQ烤頂雞,韓式年糕拉麵,韓式海苔飯糰",16:00-23:00 假日12:00-23:00, NA, NA
台北市,大安區,Moshi Moshi日式居酒屋,02-2711-6018,台北市大安區復興南路一段107巷5弄9號,"泡菜炒豬肉,炸可樂餅,炸飯糰,培根蕃茄",18:00-01:00 週日公休, NA, NA
台北市,大安區,土三寒六讚歧烏龍麵,02-2775-4611,台北市大安區復興南路一段126巷6號,"炸蝦烏龍麵,炸雞,明太子起司乾烏龍麵",平日11:00-14:00 17:00-21:00 假日11:00-21:00, NA, NA
台北市,大安區,扶旺號吐司,02-2559-0860,台北市大安區復興南路一段133-1號,"菜脯蛋魚吐司,狠辣肉蛋吐司,紅茶牛奶",06:00-15:00 五至日 06:00-19:00,25.042765,121.544204
台北市,大安區,姜太太包子店,02-2781-6606,台北市大安區復興南路一段180號,"鮮肉包,酸菜包,豆沙包",一至五06:00-19:00 六06:00-18:00 週日公休, NA, NA
台北市,大安區,姜記包子鋪,02-27117686,台北市大安區復興南路一段180號 後院,"鮮肉包,雪菜包",06:00-19:00 週日 08:00-18:00, NA, NA
台北市,大安區,一番搾FROZEN GARDEN,02-2731-9716,台北市大安區復興南路一段180號1樓,啤酒冰沙,平日16:00-23:00 假日12:00-23:00 夏日限定每年只到10月底, NA, NA
台北市,大安區,鼎珍坊,02-2781-2518,台北市大安區復興南路一段219巷1號,"臘味飯,吞舌菜,白豬腳",11:30-14:30 17:30-21:30 每月2、4週二公休, NA, NA
台北市,大安區,陳記豬肝湯,02-2704-0091,台北市大安區復興南路一段253巷48號,"豬肝湯,麻醬麵",14:30-23:00 週日公休, NA, NA
台北市,大安區,鐵食心嚐,02-2704-1428,台北市大安區復興南路一段253巷48號,"豬肝湯,拌麵,切盤嘴邊肉",06:30-14:30 週日公休, NA, NA
台北市,大安區,周記切仔麵,02-2703-5669,台北市大安區復興南路一段267號,夢幻米粉湯,11:00-24:00, NA, NA
台北市,大安區,小涼院霜淇淋,02-2706-7623,台北市大安區復興南路二段148巷34號,京都焙茶霜淇淋,15:00-21:00, NA, NA
台北市,大安區,老友記粥麵館,02-2731-9098,台北市大安區敦化南號一段232巷16號1樓,"皮蛋瘦肉粥,雲吞撈麵,叉燒油雞拼盤,炸兩",11:30-21:30,25.0409214,121.5473747
台北市,大安區,橋頭麻辣火鍋,02-2777-5608,台北市大安區敦化南路一段157號2樓,"麻辣火鍋,牛三寶",17:30-05:00, NA, NA
台北市,大安區,Wengu cafe 溫古咖啡,02-2711-7181,台北市大安區敦化南路一段160巷16號,"香草冰淇淋抹茶飲,盆栽奶茶,草莓甜心煎餅,焦糖蘋果煎餅",平日14:00-22:00 假日12:00-22:00 週一公休, NA, NA
台北市,大安區,田季發爺燒肉,02-2731-5415,台北市大安區敦化南路一段160巷19號,燒肉吃到飽,一至五 12:00-01:00 六日12:00-16:00 17:00-01:00, NA, NA
台北市,大安區,花甜果室,02-2711-0234,台北市大安區敦化南路一段160巷40號,"芭比情歸何處,綠怪獸的螺旋飛踢,長生果不老仙境",12:00-21:00, NA, NA
台北市,大安區,Room 4 Dessert,02-2711-2465,台北市大安區敦化南路一段161巷46號,岩漿巧克力蛋糕+優格冰淇淋,13:00-22:30, NA, NA
台北市,大安區,紅酒乾杯(敦南店),02-2751-2261,台北市大安區敦化南路一段169巷5號,"蜜蘋果起士,厚切牛舌,鵝肝菲力",17:00-02:00, NA, NA
台北市,大安區,小鬍子法式薄餅,02-27414298,台北市大安區敦化南路一段169巷8號1樓,"火焰橙酒薄餅,燻鮭魚鹹薄餅",12:00-21:00 週日 11:00-21:00 週一公休, NA, NA
台北市,大安區,HAAGEN-DOZS敦南店,02-2776-9553,台北市大安區敦化南路一段173號,"高級冰淇淋,冰淇淋經典下午茶",日至四11:00-23:00 五六11:00-23:30, NA, NA
台北市,大安區,GOODDAY漢堡店,02-8771-9620,台北市大安區敦化南路一段177巷18號,"古巴三明治,培根起司堡,安奇拉達捲",平日11:00-24:00 五六11:00-01:00,25.0429802,121.5500525
台北市,大安區,咖啡二弄,02-2711-1910,台北市大安區敦化南路一段187巷42號,台灣少女少婦一定要光顧的店-鮮果冰淇淋鬆餅,12:00-23:00, NA, NA
台北市,大安區,義麵坊,02-2771-7869,台北市大安區敦化南路一段233巷23號,"培根雞肉,炸花枝圈,義大利麵,提拉米蘇",12:00-14:30 18:00-21:30, NA, NA
台北市,大安區,乾杯日式燒肉,02-8773-1150,台北市大安區敦化南路一段236巷17號,"鹽蔥牛舌,霜降豬肉,奶油腓力,烤物",17:00-23:00, NA, NA
台北市,大安區,越娘,02-2711-2705,台北市大安區敦化南路一段236巷36號,越緬料理-泰式酸辣牛肉湯,11:00-14:00 17:00-20:00 六日至21:00 每月第2、4個週週四公休, NA, NA
台北市,大安區,Aniki Burger 阿尼基美式餐廳,02-2711-6077,台北市大安區敦化南路一段238巷1號,"香煎雞腿排,爆漿牛肉堡,班尼迪克蛋餐",平日12:00-22:00 假日11:00-22:00, NA, NA
台北市,大安區,??達人手感烘焙,02-2325-6979,台北市大安區敦化南路二段140號,"卡門貝爾,黑眼豆豆,魔杖起司",10:00-售完為止 (約19:00), NA, NA
台北市,大安區,幕府壽司,02-2703-4687,台北市大安區敦化南路二段63巷57號,"烤魟魚翅,烤鰤魚下巴,炙燒比目魚緣側握壽司,炙牛肉握壽司",11:00-14:00 17:30-21:00 週一公休, NA, NA
台北市,大安區,燈燈庵,02-2705-0101,台北市大安區敦化南路二段81巷20號,高級日式下午茶,12:00-14:30 18:00-22:00 14:30-16:30(下午茶六日提供需預約), NA, NA
台北市,大安區,肉大人Mr. Meat肉舖火鍋,02-2703-5522,台北市大安區敦化南路二段81巷35號,"龍鳳呈祥(大蒜釀枸杞鍋(南非龍蝦+桂丁雞)),酸菜白肉鍋,台灣桂丁雞清腿肉,黑豬肉梅花,西班牙伊比利豬五花,頂級南非龍蝦",12:00-14:00 17:30-21:00 週日公休,25.030074,121.5502041
台北市,大安區,驥園雞窩,02-2704-3038,台北市大安區敦化南路二段81巷63號,"砂鍋土雞湯,香根牛肉,乾煸四季豆,京醬肉絲,宮保蝦仁,雞汁蔥餅",11:00-14:00 17:30-21:30, NA, NA
台北市,大安區,川味老張牛肉麵,02-2396-0927,台北市大安區愛國東路105號,辣味牛肉麵,11:00-15:00 17:00-21:00 週二公休, NA, NA
台北市,大安區,一代佳人炭烤海鮮,02-2391-2823,台北市大安區新生南路二段28號,"清蒸??魚,烤印章魚,清蒸角魚,烤紅目鰱",17:00-02:00, NA, NA
台北市,大安區,莫宰羊,02-2369-1466,台北市大安區新生南路三段28號,"涼拌羊肚,蔥爆羊肉,羊腳骨湯,孜然羊肉串",11:00-14:00 17:00-01:00, NA, NA
台北市,大安區,至香園汕頭牛肉,02-2369-2446,台北市大安區新生南路三段50號,"沙茶牛肉乾麵,牛三寶河粉",11:30-14:00 17:30-20:30 週日晚上休息, NA, NA
